,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
19755,43,2,108945,Bachelors,13,0,10,4,4,0,0,0,48,39,0
19756,34,4,114691,Some-college,10,2,4,0,4,1,0,0,50,39,1
19757,18,4,304169,11th,7,4,12,3,4,1,0,0,35,39,0
19758,46,4,503923,HS-grad,9,2,7,0,2,1,4386,0,40,39,1
19759,35,4,340428,Bachelors,13,4,12,4,4,0,0,0,40,39,1
19760,46,7,106705,Masters,14,4,4,1,4,0,0,0,38,39,0
19761,59,4,146391,Assoc-voc,11,2,13,0,4,1,7298,0,40,39,1
19762,31,4,235389,7th-8th,4,4,6,1,4,0,0,0,30,32,0
19763,27,4,39665,HS-grad,9,0,12,4,4,0,0,0,37,39,0
19764,41,4,113823,Masters,14,2,10,0,4,1,0,0,40,9,0
19765,42,4,217826,HS-grad,9,4,3,3,2,1,0,0,40,0,0
19766,55,4,349304,Bachelors,13,2,4,0,4,1,0,0,40,39,1
19767,34,0,197688,HS-grad,9,4,0,1,2,0,0,0,40,39,0
19768,44,4,54507,HS-grad,9,4,7,1,4,0,0,0,40,39,0
19769,26,4,117833,Bachelors,13,4,4,1,4,0,0,1669,50,39,0
19770,36,4,163396,Assoc-voc,11,2,10,5,4,0,0,0,40,39,1
19771,69,4,88566,9th,5,2,8,0,4,1,1424,0,35,39,0
19772,33,4,323619,Some-college,10,4,1,4,4,0,0,0,40,39,0
19773,30,4,75755,Assoc-voc,11,2,10,0,4,1,0,0,40,39,0
19774,35,4,148903,HS-grad,9,2,8,5,4,0,0,0,16,39,1
19775,25,4,40915,Bachelors,13,4,4,1,4,0,0,0,40,39,1
19776,21,4,182606,Some-college,10,4,8,3,2,1,0,0,40,0,0
19777,18,4,131033,11th,7,4,8,2,2,1,0,0,15,39,0
19778,35,6,168475,Some-college,10,2,3,0,4,1,0,0,60,39,1
19779,20,4,121568,HS-grad,9,2,6,0,4,1,0,0,50,39,0
19780,26,4,139098,Masters,14,2,10,0,4,1,5013,0,40,39,0
19781,46,4,357338,Bachelors,13,2,13,0,4,1,0,0,40,39,0
19782,31,4,283268,Bachelors,13,4,10,4,4,0,0,0,36,39,0
19783,40,4,572751,Prof-school,15,2,3,0,4,1,5178,0,40,26,1
19784,40,4,315321,HS-grad,9,0,4,4,4,0,0,625,52,39,0
19785,31,4,120461,Bachelors,13,4,4,1,4,0,0,0,40,39,0
19786,32,6,65278,Doctorate,16,2,4,0,4,1,0,0,40,39,0
19787,23,6,208503,Some-college,10,0,1,3,4,1,0,0,40,39,0
19788,25,2,112835,Masters,14,4,11,1,4,1,0,0,40,39,0
19789,37,4,265038,Some-college,10,2,14,0,4,1,0,0,50,39,0
19790,18,4,89478,Some-college,10,4,12,3,4,0,0,0,20,39,0
19791,55,4,276229,HS-grad,9,6,12,1,4,0,0,0,38,39,0
19792,52,4,366232,9th,5,0,3,4,4,0,0,0,40,5,0
19793,26,4,152035,HS-grad,9,4,1,3,4,0,0,0,40,39,0
19794,37,4,205339,Some-college,10,4,13,1,4,1,0,0,40,39,1
19795,39,4,75995,HS-grad,9,0,4,4,4,0,0,0,45,39,0
19796,62,6,192236,Bachelors,13,0,10,1,4,0,0,0,40,39,1
19797,19,0,188618,Some-college,10,4,0,3,4,0,0,0,25,39,0
19798,47,4,229737,HS-grad,9,2,3,0,4,1,0,0,45,39,1
19799,51,2,199688,Bachelors,13,2,11,0,4,1,0,0,40,39,1
19800,55,4,52953,HS-grad,9,0,8,4,4,0,0,0,40,39,0
19801,30,4,221043,HS-grad,9,2,3,0,4,1,0,0,35,39,0
19802,59,1,115389,Some-college,10,2,3,0,4,1,0,0,36,39,0
19803,45,6,204205,10th,6,2,3,0,4,1,0,0,65,39,0
19804,52,4,338816,Some-college,10,2,4,0,4,1,15024,0,45,39,1
19805,21,4,197387,HS-grad,9,4,6,3,4,1,0,0,20,39,0
19806,31,4,42485,HS-grad,9,2,7,0,4,1,0,0,55,39,0
19807,29,4,367706,Some-college,10,4,1,3,2,1,0,0,40,39,0
19808,24,4,102493,HS-grad,9,2,6,0,4,1,0,0,40,39,0
19809,17,4,263746,10th,6,4,8,3,4,1,0,0,24,39,0
19810,47,4,115358,HS-grad,9,0,7,1,2,0,0,0,40,39,0
19811,46,4,189680,Some-college,10,2,12,0,4,1,0,0,50,39,1
19812,32,0,282622,HS-grad,9,0,0,4,4,0,0,0,28,39,0
19813,34,4,127651,10th,6,4,5,1,4,1,0,0,44,0,0
19814,63,4,230823,12th,8,2,14,0,4,1,0,0,40,5,0
19815,21,4,300812,Some-college,10,4,8,3,4,1,0,0,25,39,0
19816,18,4,174732,HS-grad,9,4,8,2,2,1,0,0,36,39,0
19817,49,7,183710,Doctorate,16,2,4,0,4,1,0,0,50,39,1
19818,81,6,137018,HS-grad,9,6,1,1,4,0,0,0,20,39,0
19819,36,5,213008,Assoc-acdm,12,2,4,0,4,1,0,0,40,39,1
19820,47,4,357848,HS-grad,9,2,3,0,4,1,0,0,40,39,1
19821,36,4,165799,Masters,14,2,12,0,4,1,0,0,50,39,1
19822,39,6,188571,Assoc-voc,11,2,5,0,4,1,0,0,60,39,0
19823,46,4,97883,Bachelors,13,4,12,1,4,0,0,0,35,39,0
19824,43,2,105862,Some-college,10,2,1,5,4,0,0,1902,40,39,1
19825,39,2,57424,Bachelors,13,0,1,4,4,0,0,0,35,39,0
19826,29,4,151476,Some-college,10,5,12,1,4,0,0,0,40,39,0
19827,23,4,129583,HS-grad,9,4,6,3,2,0,0,0,16,39,0
19828,57,4,180920,10th,6,2,3,0,4,1,0,0,43,39,0
19829,38,6,182416,HS-grad,9,4,12,4,2,0,0,0,42,39,0
19830,25,4,251915,Bachelors,13,4,12,3,4,0,0,0,40,39,0
19831,39,2,187127,Some-college,10,2,4,0,4,1,0,0,40,39,0
19832,24,4,69045,Some-college,10,4,12,1,2,1,0,0,40,23,0
19833,56,4,192869,Masters,14,2,3,0,4,1,0,1977,44,39,1
19834,39,4,74163,12th,8,0,12,1,4,0,0,0,40,39,0
19835,23,4,60847,Assoc-voc,11,4,12,4,4,0,0,0,60,39,0
19836,17,0,213055,11th,7,4,0,1,3,0,0,0,20,39,0
19837,67,6,116057,HS-grad,9,0,4,1,4,0,3273,0,16,39,0
19838,41,4,82393,Bachelors,13,4,1,1,1,1,0,0,50,39,0
19839,24,2,134181,Bachelors,13,4,10,3,4,0,0,0,50,39,0
19840,51,4,159910,Bachelors,13,0,4,1,2,1,10520,0,40,39,1
19841,30,5,117570,HS-grad,9,0,8,1,4,0,0,0,60,39,0
19842,47,5,214169,HS-grad,9,2,5,0,4,1,15024,0,40,39,1
19843,56,4,56331,HS-grad,9,4,7,1,4,1,0,0,32,39,0
19844,51,4,35576,HS-grad,9,0,3,1,4,1,0,0,38,39,0
19845,57,6,149168,Some-college,10,2,4,0,4,1,0,0,55,39,0
19846,34,4,157165,Some-college,10,0,8,4,4,0,0,0,40,39,0
19847,24,4,278130,Bachelors,13,4,10,1,4,1,0,0,40,39,0
19848,57,4,257200,HS-grad,9,2,7,0,4,1,0,0,40,39,0
19849,38,4,283122,HS-grad,9,2,7,0,4,1,0,0,40,39,1
19850,23,4,580248,HS-grad,9,4,13,1,4,0,0,0,40,39,0
19851,35,4,230054,7th-8th,4,2,7,0,4,1,0,0,40,26,0
19852,58,4,519006,HS-grad,9,2,3,0,4,1,0,0,52,39,0
19853,19,0,37332,HS-grad,9,4,0,3,4,0,1055,0,12,39,0
19854,19,0,365871,7th-8th,4,4,0,1,4,1,0,0,40,26,0
19855,68,7,235882,Doctorate,16,2,10,0,4,1,0,2377,60,39,1
19856,43,4,336513,Some-college,10,2,4,0,4,1,0,1902,40,39,1
19857,17,4,115551,11th,7,4,8,3,4,0,0,0,20,39,0
19858,53,7,50048,Doctorate,16,2,10,0,4,1,7688,0,50,39,1
19859,37,5,382802,Doctorate,16,2,10,0,2,1,0,0,99,39,1
19860,21,0,180303,Bachelors,13,4,0,1,1,1,0,0,25,0,0
19861,63,4,106023,HS-grad,9,2,3,0,4,1,0,0,40,39,1
19862,31,4,332379,Some-college,10,3,14,4,4,1,0,0,50,39,0
19863,29,4,95465,HS-grad,9,2,8,0,4,1,0,0,40,39,0
19864,43,2,96102,Some-college,10,2,11,0,4,1,0,1887,40,39,1
19865,27,4,36440,Prof-school,15,4,10,1,4,0,0,0,65,39,1
19866,25,6,209384,HS-grad,9,4,8,2,4,1,0,0,32,39,0
19867,28,4,50814,HS-grad,9,4,10,1,4,0,0,0,40,39,0
19868,54,4,143865,HS-grad,9,0,12,4,4,0,0,0,35,39,0
19869,74,0,104661,Some-college,10,6,0,1,4,0,0,0,12,39,0
19870,31,2,50442,Some-college,10,4,4,3,0,0,0,0,32,39,0
19871,23,4,236601,Some-college,10,4,13,1,4,1,0,0,48,39,0
19872,19,4,100999,Bachelors,13,4,10,3,4,0,0,0,30,39,0
19873,39,0,362685,Preschool,1,6,0,1,4,0,0,0,20,8,0
19874,61,6,32423,HS-grad,9,2,5,5,4,0,22040,0,40,39,0
19875,59,0,154236,HS-grad,9,2,0,5,4,0,7688,0,40,39,1
19876,27,5,153546,Assoc-voc,11,2,8,5,4,0,0,0,36,39,1
19877,19,4,182355,Some-college,10,4,1,3,2,0,0,0,20,39,0
19878,23,0,191444,HS-grad,9,4,0,3,4,1,0,0,40,39,0
19879,25,2,44216,HS-grad,9,0,1,1,0,0,0,0,35,39,0
19880,40,4,97688,Some-college,10,2,13,0,4,1,0,0,48,39,1
19881,53,4,209022,11th,7,0,8,1,4,0,0,0,37,39,0
19882,32,4,96016,Bachelors,13,4,10,1,4,1,0,0,45,39,0
19883,72,6,52138,Doctorate,16,2,10,0,4,1,0,2392,25,39,1
19884,61,4,159046,7th-8th,4,2,14,0,4,1,0,0,40,39,0
19885,42,4,138634,HS-grad,9,2,12,0,4,1,0,0,40,39,0
19886,17,4,130125,10th,6,4,8,3,0,0,1055,0,20,39,0
19887,73,4,247355,HS-grad,9,2,14,0,4,1,0,0,16,2,0
19888,41,6,227065,Some-college,10,5,3,1,4,1,0,0,40,39,0
19889,23,4,244771,Some-college,10,4,7,3,2,0,0,0,20,23,0
19890,23,4,215616,HS-grad,9,4,10,1,4,0,0,0,40,2,0
19891,65,4,386672,Assoc-voc,11,2,1,0,4,1,0,0,15,39,0
19892,45,5,177543,HS-grad,9,2,12,5,4,0,0,0,50,39,0
19893,52,1,617021,Bachelors,13,2,13,0,2,1,7688,0,40,39,1
19894,24,2,117109,Bachelors,13,4,1,3,2,0,0,0,27,39,0
19895,23,4,373550,Assoc-voc,11,2,3,0,4,1,0,0,40,39,0
19896,30,4,19847,Some-college,10,0,13,3,4,0,0,0,40,39,0
19897,26,4,189590,Bachelors,13,4,4,1,4,1,0,0,40,39,0
19898,37,6,58343,HS-grad,9,0,5,4,4,1,0,0,56,39,0
19899,17,4,354201,HS-grad,9,4,8,3,4,1,0,0,40,39,0
19900,31,4,119422,HS-grad,9,2,12,0,4,1,0,0,40,39,0
19901,52,4,363405,HS-grad,9,5,1,2,4,0,0,0,40,39,0
19902,63,4,181863,Bachelors,13,4,12,1,4,1,0,0,27,39,0
19903,27,4,194472,HS-grad,9,4,9,1,4,0,0,0,60,39,0
19904,31,4,247328,9th,5,2,7,0,4,1,3137,0,40,26,0
19905,71,6,130731,HS-grad,9,6,1,1,4,0,0,0,35,39,0
19906,35,4,236910,Bachelors,13,2,4,0,4,1,0,0,60,39,0
19907,44,4,378251,HS-grad,9,2,1,5,4,0,0,0,38,39,0
19908,36,4,120760,Masters,14,2,10,0,1,1,0,0,40,3,0
19909,22,4,203182,Bachelors,13,4,4,2,4,0,0,0,20,39,0
19910,32,4,130304,HS-grad,9,2,10,0,4,1,0,1485,48,39,0
19911,30,2,352542,Bachelors,13,0,10,4,4,0,0,0,40,39,0
19912,60,0,191024,HS-grad,9,2,0,0,4,1,0,0,40,39,0
19913,25,4,197728,Some-college,10,4,1,3,4,0,0,0,40,39,0
19914,76,4,316185,7th-8th,4,6,11,1,4,0,0,0,12,39,0
19915,41,4,89226,HS-grad,9,0,3,1,4,1,0,0,40,39,0
19916,26,4,292353,7th-8th,4,2,7,0,3,1,0,0,40,39,0
19917,45,4,304570,12th,8,2,7,0,1,1,0,0,40,0,0
19918,32,4,180296,Some-college,10,0,1,4,4,0,0,0,40,39,0
19919,22,4,361487,HS-grad,9,4,3,1,4,1,0,0,40,39,0
19920,39,4,218490,Bachelors,13,2,12,0,4,1,0,1848,40,39,1
19921,63,6,231777,Bachelors,13,4,14,1,4,1,0,0,40,39,0
19922,23,4,189832,Assoc-acdm,12,4,14,4,4,0,0,0,40,39,0
19923,61,4,232308,10th,6,2,7,0,4,1,0,0,40,39,0
19924,31,7,33308,Assoc-voc,11,2,3,0,4,1,0,0,40,39,0
19925,25,4,333677,9th,5,2,7,0,4,1,0,0,45,39,0
19926,33,4,170651,HS-grad,9,4,8,3,4,0,1055,0,40,39,0
19927,39,4,343403,HS-grad,9,2,12,5,4,0,0,0,36,39,0
19928,53,4,166386,Bachelors,13,2,7,5,1,0,0,0,40,3,0
19929,26,1,48099,Bachelors,13,4,4,1,4,0,0,0,40,39,0
19930,21,4,143062,Some-college,10,4,8,3,4,1,0,0,32,39,0
19931,18,4,104704,HS-grad,9,4,1,3,2,1,0,0,40,39,0
19932,34,4,30497,Bachelors,13,2,4,0,4,1,15024,0,60,39,1
19933,44,7,174325,Masters,14,2,10,0,2,1,7688,0,40,39,1
19934,31,4,286675,HS-grad,9,0,3,3,4,1,0,0,50,39,0
19935,44,4,59474,HS-grad,9,2,14,0,4,1,0,0,40,39,1
19936,42,4,378384,Prof-school,15,2,10,0,4,1,0,1902,60,39,1
19937,43,4,245842,HS-grad,9,2,7,0,4,1,0,0,44,26,0
19938,33,4,274222,Bachelors,13,2,8,0,1,1,7688,0,38,39,1
19939,21,4,342575,Some-college,10,4,12,3,2,0,0,0,30,39,0
19940,30,4,206051,HS-grad,9,2,6,0,4,1,0,0,40,39,1
19941,55,4,234213,HS-grad,9,2,14,0,4,1,0,0,60,39,0
19942,57,4,145189,Some-college,10,4,1,1,4,0,0,0,40,39,0
19943,37,4,233490,HS-grad,9,4,5,1,4,1,0,0,50,39,0
19944,32,4,344129,HS-grad,9,2,7,0,4,1,0,0,40,39,1
19945,62,6,171315,Bachelors,13,2,10,0,4,1,0,0,60,39,1
19946,31,6,181485,Bachelors,13,4,12,1,2,1,0,0,40,39,1
19947,51,4,255412,Bachelors,13,2,4,0,4,1,0,0,50,10,1
19948,37,4,262409,Masters,14,0,4,4,4,0,0,213,45,39,0
19949,45,4,199590,5th-6th,3,2,14,0,4,1,0,0,38,26,0
19950,47,4,84726,Some-college,10,2,7,0,4,1,0,0,40,39,0
19951,31,0,226883,HS-grad,9,0,0,3,4,1,0,0,75,39,0
19952,75,6,184335,11th,7,2,4,0,4,1,0,0,30,39,0
19953,43,4,102025,Masters,14,2,10,0,3,1,0,0,50,39,0
19954,39,4,183898,Assoc-acdm,12,2,3,0,4,1,7688,0,60,11,1
19955,30,4,55291,Bachelors,13,2,10,0,4,1,0,0,40,39,1
19956,27,4,150025,5th-6th,3,4,6,2,4,1,0,0,40,13,0
19957,44,4,100584,HS-grad,9,2,7,0,0,1,0,0,40,39,0
19958,53,2,181755,Masters,14,0,10,1,4,0,0,0,35,39,1
19959,40,4,150528,Bachelors,13,2,1,0,4,1,0,0,40,39,0
19960,18,4,107277,11th,7,4,12,3,4,0,0,0,20,39,0
19961,33,4,247205,Bachelors,13,2,11,0,2,1,0,0,40,9,0
19962,20,4,291979,HS-grad,9,4,12,3,4,1,0,0,40,39,0
19963,38,4,270985,Some-college,10,2,4,0,2,1,0,0,50,39,0
19964,48,4,62605,HS-grad,9,0,1,1,4,0,0,0,35,39,0
19965,46,6,176863,HS-grad,9,2,4,0,4,1,0,0,40,39,0
19966,51,4,53197,HS-grad,9,2,3,0,4,1,0,0,40,39,0
19967,35,6,267776,HS-grad,9,4,8,2,4,0,0,0,30,39,0
19968,24,4,308205,7th-8th,4,4,6,2,4,1,0,0,40,26,0
19969,30,4,306383,Some-college,10,0,6,1,4,1,0,0,50,39,0
19970,70,4,35494,HS-grad,9,2,4,0,4,1,0,0,30,39,0
19971,26,4,291968,HS-grad,9,2,14,0,4,1,0,0,44,39,0
19972,34,4,80933,HS-grad,9,2,3,0,4,1,0,1672,40,39,0
19973,46,4,271828,HS-grad,9,2,3,0,4,1,0,0,40,39,1
19974,70,4,121993,HS-grad,9,2,1,5,4,0,0,0,5,39,0
19975,37,2,31023,Some-college,10,2,8,0,4,1,0,0,40,39,0
19976,36,6,36425,Some-college,10,0,12,4,4,0,0,0,35,39,0
19977,23,4,407684,9th,5,4,7,2,4,0,0,0,40,26,0
19978,28,4,241895,HS-grad,9,2,12,0,4,1,0,1628,40,39,0
19979,44,6,158555,Some-college,10,2,4,0,4,1,0,0,50,39,1
19980,58,4,140363,HS-grad,9,0,7,1,4,1,3325,0,30,39,0
19981,53,4,123429,Some-college,10,2,4,0,4,1,0,0,60,39,1
19982,23,4,40060,Some-college,10,2,6,0,4,1,0,0,40,39,0
19983,26,4,290286,HS-grad,9,4,3,1,2,1,0,0,40,39,0
19984,21,0,249271,Some-college,10,2,0,0,4,1,0,0,40,39,0
19985,34,2,106169,Masters,14,0,10,1,4,0,0,0,50,39,0
19986,43,4,76487,11th,7,2,3,0,4,1,0,0,40,39,0
19987,22,4,437994,Some-college,10,4,8,2,2,1,0,0,20,39,0
19988,41,4,113555,Some-college,10,2,3,0,0,1,7298,0,50,39,1
19989,36,4,160120,HS-grad,9,2,1,0,1,1,0,0,40,40,0
19990,41,2,343079,Bachelors,13,2,10,5,4,0,0,1740,20,39,0
19991,27,4,406662,HS-grad,9,4,1,1,4,1,4416,0,40,39,0
19992,42,6,37618,Some-college,10,2,5,0,4,1,0,0,60,39,0
19993,27,4,114158,Assoc-voc,11,4,1,3,4,0,0,0,35,39,0
19994,41,4,115562,HS-grad,9,0,11,3,4,1,0,0,40,39,0
19995,32,4,353994,Bachelors,13,2,4,2,1,0,0,0,40,3,1
19996,21,4,344891,Some-college,10,4,1,3,1,1,0,0,20,39,0
19997,44,4,286750,Bachelors,13,2,4,0,2,1,0,0,50,39,1
19998,29,4,194197,Bachelors,13,4,4,3,4,1,0,0,40,39,0
19999,19,6,206599,Some-college,10,4,8,3,4,0,0,0,22,39,0
20000,21,2,596776,Some-college,10,4,1,3,4,1,0,0,40,13,0
20001,46,4,56841,HS-grad,9,2,14,0,4,1,0,0,40,39,0
20002,38,4,112561,Bachelors,13,2,4,0,4,1,0,0,55,39,1
20003,43,4,147110,Some-college,10,4,1,4,4,1,0,0,48,39,1
20004,54,5,175339,HS-grad,9,2,12,0,4,1,0,0,50,39,1
20005,38,4,234901,Masters,14,2,4,0,4,1,0,1977,60,39,1
20006,18,0,298133,Some-college,10,4,0,3,4,1,0,0,40,39,0
20007,50,4,217083,HS-grad,9,2,1,5,4,0,0,0,40,39,1
20008,30,4,97757,Assoc-voc,11,2,10,5,4,0,0,0,36,39,1
20009,30,4,151868,9th,5,2,3,0,4,1,0,0,40,39,0
20010,28,2,25864,HS-grad,9,4,4,4,0,0,0,0,35,39,0
20011,26,4,109419,Assoc-voc,11,4,1,1,4,0,0,0,45,39,0
20012,37,1,203070,Some-college,10,2,3,0,4,1,0,0,43,39,0
20013,32,4,107843,HS-grad,9,2,7,0,4,1,5178,0,50,39,1
20014,64,7,264544,Masters,14,2,10,5,4,0,0,0,5,39,1
20015,18,4,148644,HS-grad,9,4,12,3,4,0,0,0,28,39,0
20016,30,4,125762,Some-college,10,2,1,0,4,1,0,0,30,39,0
20017,36,0,53606,Assoc-voc,11,2,0,5,4,0,3908,0,8,39,0
20018,18,4,193741,11th,7,4,8,2,2,1,0,0,30,39,0
20019,27,4,588905,HS-grad,9,2,3,0,4,1,0,0,40,39,0
20020,49,4,115613,9th,5,2,8,0,4,1,0,0,40,39,0
20021,46,7,222374,HS-grad,9,2,8,0,4,1,0,0,43,39,1
20022,37,4,185359,HS-grad,9,2,1,0,4,1,0,0,40,39,0
20023,30,4,173647,Some-college,10,0,14,1,4,1,0,0,40,39,0
20024,29,4,31166,HS-grad,9,0,10,1,3,0,0,0,30,11,0
20025,22,0,517995,HS-grad,9,4,0,3,4,1,0,0,40,26,0
20026,25,6,189027,HS-grad,9,2,5,0,4,1,0,0,30,39,0
20027,38,4,296125,HS-grad,9,5,9,4,2,0,0,0,30,39,0
20028,32,0,640383,Bachelors,13,0,0,4,4,0,0,0,40,39,0
20029,35,4,334291,Some-college,10,2,3,0,4,1,0,0,50,39,0
20030,56,4,318450,Masters,14,2,1,0,4,1,0,0,80,39,1
20031,29,4,174163,Some-college,10,0,4,1,4,0,0,0,40,39,0
20032,41,4,119721,HS-grad,9,2,13,0,4,1,0,0,40,39,0
20033,47,4,142719,HS-grad,9,2,7,0,4,1,0,0,40,39,0
20034,23,4,162593,Bachelors,13,4,1,1,1,0,0,0,40,39,0
20035,46,6,236852,Bachelors,13,2,12,0,4,1,0,0,45,39,1
20036,28,2,154863,HS-grad,9,4,11,2,2,1,0,1876,40,39,0
20037,39,4,168894,Bachelors,13,0,1,4,4,0,0,0,20,39,0
20038,42,6,344920,Some-college,10,2,5,5,4,0,0,0,50,39,0
20039,39,4,33355,HS-grad,9,2,14,0,4,1,7298,0,48,39,1
20040,68,0,196782,7th-8th,4,2,0,0,4,1,0,0,30,39,0
20041,37,5,291518,Bachelors,13,2,3,0,4,1,15024,0,55,39,1
20042,57,4,170244,Prof-school,15,4,10,1,4,0,0,0,40,39,0
20043,22,4,369549,Some-college,10,4,8,1,2,0,0,0,30,39,0
20044,24,4,23438,Assoc-voc,11,4,1,1,4,1,0,0,30,39,1
20045,19,4,202673,Some-college,10,4,6,3,4,1,0,0,50,39,0
20046,55,4,171780,Assoc-acdm,12,0,12,4,2,0,0,0,30,39,0
20047,37,2,264503,HS-grad,9,2,11,0,4,1,0,0,40,39,0
20048,37,2,244341,Some-college,10,4,1,4,2,0,0,0,40,39,0
20049,28,4,209109,Bachelors,13,2,8,0,4,1,0,0,50,39,0
20050,27,4,187392,HS-grad,9,4,8,1,4,0,0,0,40,39,0
20051,40,7,119578,Bachelors,13,4,10,4,4,0,0,0,20,39,0
20052,51,4,195105,HS-grad,9,0,9,3,4,0,0,0,40,39,0
20053,52,4,101752,Assoc-voc,11,2,14,0,4,1,0,0,56,39,0
20054,74,0,95825,Some-college,10,6,0,1,4,0,0,0,3,39,0
20055,49,5,362654,Some-college,10,2,4,0,4,1,15024,0,50,39,1
20056,20,0,29810,Some-college,10,4,0,3,4,0,0,0,40,39,0
20057,40,1,77332,Some-college,10,0,1,1,4,0,0,0,50,39,0
20058,80,4,87518,Some-college,10,4,10,1,4,1,0,1816,60,39,0
20059,63,4,113324,Some-college,10,2,11,0,4,1,0,0,40,39,0
20060,63,4,96299,HS-grad,9,0,14,4,4,1,0,0,45,39,1
20061,51,4,237729,Some-college,10,0,1,4,4,0,0,0,40,39,0
20062,23,4,200973,HS-grad,9,4,1,1,4,0,0,0,40,39,0
20063,66,6,212456,HS-grad,9,6,3,1,4,1,0,0,20,39,0
20064,33,6,131568,HS-grad,9,2,12,0,4,1,0,0,66,39,0
20065,49,4,185859,HS-grad,9,2,3,0,4,1,0,0,43,39,0
20066,20,4,231981,Some-college,10,4,14,1,4,1,0,0,32,39,0
20067,33,5,117963,Assoc-acdm,12,2,4,0,4,1,0,1887,60,39,1
20068,26,4,78172,Some-college,10,1,11,0,4,1,0,0,40,39,0
20069,52,4,164135,HS-grad,9,2,4,0,4,1,0,0,50,39,1
20070,33,4,171216,Bachelors,13,2,4,0,4,1,0,0,50,39,1
20071,47,4,140664,Bachelors,13,0,12,1,4,1,0,0,45,39,0
20072,23,4,249277,HS-grad,9,4,4,3,2,1,0,0,75,39,0
20073,53,1,117847,Assoc-acdm,12,2,1,0,4,1,0,0,40,39,0
20074,19,4,52372,Some-college,10,4,8,3,4,1,0,0,20,39,0
20075,26,1,95806,Some-college,10,4,3,1,4,1,3325,0,40,39,0
20076,53,4,137428,7th-8th,4,2,14,0,4,1,0,0,60,39,1
20077,65,4,169047,HS-grad,9,4,7,1,4,1,0,0,10,39,0
20078,68,4,339168,Bachelors,13,2,14,0,4,1,0,0,30,39,0
20079,30,4,504725,10th,6,4,12,2,4,1,0,0,18,13,0
20080,28,4,132870,11th,7,2,3,0,4,1,0,0,45,39,0
20081,54,2,135840,10th,6,2,11,0,4,1,0,0,45,39,0
20082,30,4,35644,HS-grad,9,4,8,3,4,1,0,0,10,39,0
20083,22,4,198148,Some-college,10,4,1,3,4,1,0,0,50,39,0
20084,25,4,220098,HS-grad,9,4,8,3,4,1,0,0,30,39,0
20085,19,4,262515,11th,7,4,8,2,4,1,0,0,20,39,0
20086,19,0,423863,Some-college,10,4,0,3,4,0,0,0,35,39,0
20087,32,1,111567,Prof-school,15,2,10,0,4,1,0,0,40,39,1
20088,23,4,194096,Bachelors,13,4,4,3,4,0,0,0,40,39,0
20089,51,2,420917,Bachelors,13,2,10,0,4,1,0,0,45,39,0
20090,25,4,197871,Some-college,10,2,12,0,4,1,0,0,44,39,1
20091,46,2,253116,Bachelors,13,4,10,1,2,0,0,0,40,39,0
20092,38,4,206535,Some-college,10,0,13,4,4,0,0,0,50,39,0
20093,26,7,70447,HS-grad,9,2,11,0,1,1,0,0,40,39,1
20094,46,4,201217,HS-grad,9,0,10,1,4,0,0,0,40,39,0
20095,25,4,209970,Bachelors,13,4,10,1,4,0,0,0,40,39,0
20096,20,4,196745,Some-college,10,4,8,3,4,0,594,0,16,39,0
20097,29,2,175262,Masters,14,2,10,2,4,1,0,0,35,39,0
20098,51,5,304955,Masters,14,2,4,0,4,1,0,0,50,39,1
20099,40,4,181265,Some-college,10,2,3,0,4,1,0,0,52,39,0
20100,24,4,200973,Some-college,10,4,1,1,4,0,0,0,40,39,0
20101,24,6,37440,Bachelors,13,4,5,4,4,1,0,0,50,39,0
20102,31,4,395170,Assoc-voc,11,2,8,5,0,0,0,0,24,26,0
20103,54,0,32385,HS-grad,9,0,0,1,4,0,0,0,30,39,0
20104,34,4,353213,Assoc-acdm,12,5,3,1,4,1,0,0,60,39,0
20105,19,4,38619,Some-college,10,4,5,3,4,1,0,0,66,39,0
20106,21,4,177711,HS-grad,9,4,14,3,2,1,0,0,40,39,0
20107,21,4,190761,10th,6,2,5,0,4,1,0,0,70,39,0
20108,23,4,27776,Some-college,10,2,14,0,4,1,0,0,24,39,0
20109,37,1,470663,Some-college,10,4,3,1,4,1,0,0,40,39,0
20110,40,4,71738,Masters,14,2,4,0,4,1,0,0,46,39,1
20111,57,4,74156,HS-grad,9,2,8,0,4,1,0,0,30,39,0
20112,48,4,202467,Bachelors,13,2,10,0,4,1,0,1485,40,39,1
20113,24,4,123983,11th,7,2,14,0,1,1,0,0,40,40,0
20114,43,4,193494,Some-college,10,2,10,0,4,1,0,0,40,39,0
20115,32,0,169886,Bachelors,13,4,0,1,4,0,0,0,20,0,0
20116,40,4,130571,HS-grad,9,4,8,1,4,0,0,0,40,39,0
20117,52,5,90363,Prof-school,15,2,10,0,4,1,99999,0,35,39,1
20118,49,4,83444,HS-grad,9,0,4,1,4,1,0,0,40,39,0
20119,45,6,239093,Some-college,10,2,4,0,0,1,3137,0,40,39,0
20120,62,2,151369,HS-grad,9,4,3,1,4,1,0,0,40,39,0
20121,29,4,56630,Assoc-voc,11,2,1,0,4,1,0,0,40,39,0
20122,49,4,117095,HS-grad,9,5,7,4,4,0,0,0,40,39,0
20123,55,1,189985,Some-college,10,0,1,4,2,0,0,0,40,39,0
